Brand,Product Name,Ingredients,Image Link,URL Link
A'PIEU,A'PIEU Aqua Nature Deep-Sea Dewdrop Clearing Softner,"Water, Sea Water, Butylene Glycol, Cetyl Ethylhexanoate, Glycerin, Pentylene Glycol, Phenoxyethanol, Polyglyceryl-3 Methylglucose Distearate, Glyceryl Stearate, PEG-100 Stearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, Fragrance(Parfum), Disodium EDTA, Sodium Citrate, Citric Acid, Lactic Acid, Tremella Fuciformis (Mushroom) Extract, Salix Nigra (Willow) Bark Extract, Oryza Sativa (Rice) Extract, Sesamum Indicum (Sesame) Seed Extract, Glycine Soja (Soybean) Seed Extract, Ethyl Hexanediol, Adansonia Digitata Fruit Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Disodium Rutinyl Disulfate, Hordeum Distichon (Barley) Extract, Melissa Officinalis Leaf Extract, Sodium Benzoate, Ethylhexylglycerin",https://cdn.shopify.com/s/files/1/0249/1218/products/A_pieu-Deepsea-Dewdrop-Clearing-Softner_1024x1024.jpg?v=1534350570,https://sokoglam.com/products/apieu-aqua-nature-deep-sea-dewdrop-clearing-softner
SOKO GLAM,Jet Set,ENATURE Birch Juice Hydro Sleeping Pack,https://cdn.shopify.com/s/files/1/0249/1218/products/Jet_Set_1024x1024.jpg?v=1542650171,https://sokoglam.com/products/jet-set
SKIN79,Non-Chemical Sunblock,"Water, cyclopentasiloxane, zinc oxide, titanium dioxide (ci77891), aluminum hydroxide, propanediol, peg_10 dimethicone, dimethicone, salvia hispanica seed extract, centella asiatica extract, houttuynia cordata extract, propanediol, 1,2-hexanediol, saccaride hydrolysate, fructooligosaccharides, pullulan, disteardimonium hectorite, magnesium sulfate, phenoxyethanol, stearic acid, glycolipids, glycerin, crithmum maritimum callus culture filtrate, maltodextrin, pistacia lentiscus (mastic) gum, acrylates/c10-30 alkyl acrylate crosspolymer, alpha-glucan oligosaccharide, echinacea purpurea extract, calendula officinalis flower oil, caprylic/capric triglyceride, tamarindus indica seed polysaccharide, potassium hydroxide, hydrogenated lecithin, hydroxyacetophenone, moringa oleifera seed oil, ceramide np, ethylhexylglycerin, swertia chirata extract, phenethyl alcohol, phospholipids, phytosphingosine, octyldodecanol, echium plantagineum seed oil, helianthus annuus (sunflower) seed oil, cardiospermum halicacabum flower/leaf/vine extract, tocopherol, ethylhexylglycerin",https://cdn.shopify.com/s/files/1/0249/1218/products/Non_Chemical_Sunblock_1024x1024.jpg?v=1537797779,https://sokoglam.com/products/skin79-non-chemical-sunblock
HANSKIN,Real Complexion Sheet Mask EX (10 Pack),"Water, Glycerin, Propanediol, Niacinamide, Glycereth-26, Caprylic/Capric Triglyceride, Calamine, Panthenol, Diphenylsiloxy Phenyl Trimethicone, 1,2-Hexanediol, Rosa Centifolia Flower Water, Prunus Persica (Peach) Fruit Extract, Camellia Sinensis Leaf Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Biosaccharide Gum-1, Hydroxyethyl Urea, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Adenosine, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Arginine, Oryza Sativa (Rice) Extract, Solanum Lycopersicum (Tomato) Fruit Extract, Salix Alba (Willow) Bark Extract, Sambucus Nigra Flower Extract, Lithospermum Erythrorhizon Root Extract, Laminaria Digitata Extract, Cornus Officinalis Fruit Extract, Persea Gratissima (Avocado) Fruit Extract, Phaseolus Radiatus Seed Extract, Camellia Japonica Flower Extract, Coix Lacryma-Jobi Ma-yuen Seed Extract, Lactobacillus/Soybean Ferment Extract, Lavandula Hybrida Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Xylitylglucoside, Anhydroxylitol, Punica Granatum Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Euterpe Oleracea Fruit Extract, Xylitol, Trifolium Pratense (Clover) Leaf Extract, Enteromorpha Compressa Extract, Gelidium Cartilagineum Extract, Medicago Sativa (Alfalfa) Extract, Undaria Pinnatifida Extract, Hizikia Fusiforme Extract, Laminaria Japonica Extract, Sodium Hyaluronate, Glucose, Hydrolyzed Pea Protein, Phytosterols, Lecithin, Squalane, Olea Europaea (Olive) Fruit Oil, Citrus Limon (Lemon) Fruit Extract, Malpighia Emarginata (Acerola) Fruit Extract, Myrciaria Dubia Fruit Extract, Butyrospermum Parkii (Shea) Butter, Ceramide NP, Ascorbyl Glucoside, Xanthan Gum, Butylene Glycol, Polyglyceryl-10 Laurate, Polyglyceryl-10 Myristate, Ethylhexylglycerin, Disodium EDTA, Phenoxyethanol",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC04055_1024x1024.jpg?v=1528218022,https://sokoglam.com/products/hanskin-real-complexion-sheet-mask-ex-10-pack
BANILA CO,Hi Bye Clean Up Sebum Control Essence,"Water, Dimethicone/Vinyl Dimethicone Crosspolymer, Alcohol Denat., Cyclopentasiloxane, Butylene Glycol, Dimethicone, Polysorbate 60, Cetyl Ethylhexanoate, Glycerin, Cyclohexasiloxane, Silica, Trehalose, Phenoxyethanol, Polyacrylate-13, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Glyceryl Stearate, PEG-100 Stearate, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Isoceteth-25, Isoceteth-10, Polyisobutene, Tromethamine, Caprylyl Glycol, Ethylhexylglycerin, Fragrance, Titanium Dioxide (CI 77891), Polysorbate 20, Disodium EDTA, Sorbitan Isostearate, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Camellia Sinensis Leaf Extract, Mentha Piperita (Peppermint) Leaf Extract, Alcohol, Magnesium Aluminum Silicate, Kaolin, Mica (CI 77019), Montmorillonite",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02737_1024x1024.jpg?v=1532617401,https://sokoglam.com/products/banila-co-hi-bye-clean-up-sebum-control-essence
SOKO GLAM,Slumber Party Skincare Set,,https://cdn.shopify.com/s/files/1/0249/1218/products/sleepover-skincare-set_1024x1024.png?v=1542395913,https://sokoglam.com/products/slumber-party-skincare-set
THANK YOU FARMER,Back To Iceland Cleansing Water,"Cetraria Islandica Extract, Glycerin, PEG-6 Caprylic/Capric Glycerides, Dipropylene Glycol, Rubus Chamaemorus Seed Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Mentha Piperita (Peppermint) Leaf Extract, Maltodextrin, Papain, Gaultheria Procumbens (Wintergreen) Leaf Extract, Cymbopogon Schoenanthus Extract, Citrus medica limonum (lemon) fruit oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Grandis (Grapefruit) Peel Oil, PPG-15 Stearyl Ether, Panthenol, PEG-60 Hydrogenated Castor Oil, Polyglyceryl-3 Caprate, Cocamidopropyl Betaine, Allantoin, Butylene Glycol, Sodium Chloride, Water, Disodium EDTA, Phenoxyethanol, Chlorphenesin, Ethylhexylglycerin, 1,2-Hexanediol, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC01850_1024x1024.jpg?v=1524837586,https://sokoglam.com/products/thank-you-farmer-back-to-iceland-cleansing-water
BANILA CO,Dear Hydration Balancing Moisturizer,"Water, Butylene Glycol, Glycerin, Cocos Nucifera (Coconut) Oil, Ethylhexyl Stearate, Dimethicone, Pentylene Glycol, Zea Mays (Corn) Starch, Panthenol, Cyclopentasiloxane, Cetearyl Alcohol, Glyceryl Stearate, Polysorbate 60, Silica, Sodium Hyaluronate, Sorbitan Sesquioleate, Phenoxyethanol, Sodium Polyacrylate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Fragrance(Parfum), Xanthan Gum, Dimethicone/Vinyl Dimethicone Crosspolymer, Tromethamine, Isotridecyl Isononanoate, Glyceryl Glucoside, Laureth-23, Laureth-4, Disodium EDTA, Trideceth-6, Nelumbo Nucifera Flower Water, Propylene Glycol, 1,2-Hexanediol, Ocimum Sanctum Leaf Extract, Azadirachta Indica Leaf Extract, Mentha Arvensis Extract, Bambusa Arundinacea Juice, Pinus Sylvestris Bud Extract, Yeast Extract, Ethylhexylglycerin",https://cdn.shopify.com/s/files/1/0249/1218/products/Banila-Co-Dear-Hydration-Balancing-Moisturizer_1024x1024.jpg?v=1528743149,https://sokoglam.com/products/banila-co-dear-hydration-balancing-moisturizer
SKINFOOD,Black Sugar Perfect Splash Mask,"Water, Glycerin, Sucrose, Butylene Glycol, Gluconolactone,Rice Ferment Filtrate (Sake), 1,2-Hexanediol, Ppg-26-Buteth-26, Sodium Citrate, Fragrance, Peg-40 Hydrogenated Castor Oil, Caramel, Galactomyces Ferment Filtrate, Ethylhexylglycerin, Chamomilla Recutita (Matricaria) Extract, Aloe Barbadensis Leaf Extract, Carica Papaya (Papaya) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Hizikia Fusiforme Extract, Propanediol",https://cdn.shopify.com/s/files/1/0249/1218/products/skinfood-black-sugar-perfect-splash-mask-54_1024x1024.jpg?v=1532374937,https://sokoglam.com/products/skinfood-black-sugar-perfect-splash-mask
BEAUTY OF JOSEON,Dynasty Cream,"Water, Glycerin, Butylene Glycol, Niacinamide, Dipentaerythrityl Hexa C5-9 Acid Esters, Sodium Hyaluronate, Xanthan Gum, Cyclopentasiloxane, Cyclohexasiloxane, Polyacrylate-13, Polyisobutene, Polysorbate 20, Hydrogenated Lecithin, C14-28 Alkyl Acid, Stearyl Alcohol, Behenyl Alcohol, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Adenosine, Glyceryl Stearate SE, Cetearyl Alcohol, Polyglyceryl-3 Methylglucose Distearate, Cetyl PEG/PPG-10/1 Dimethicone, Stearic Acid, Tocopheryl Acetate, Sodium Polyacrylate, Olea Europaea (Olive) Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Centella Asiatica Extract, Hippophae Rhamnoides Oil, Argania Spinosa kernel Oil, Butyrospermum Parkii (Shea) Butter, Ceramide NP, Trehalose, Calendula Officinalis Flower Extract, Caprylhydroxamic Acid, 1,2-Hexanediol, Raphanus Sativus (Radish) Leaf Extract, Oryza Sativa (Rice) Bran Extract, Cucurbitaceae (Gourd) Extract, Orchid Extract, Honey Extract, Panax Ginseng Root Extract, Carthamus Tinctorius (Safflower) Seed Oil, Phytosphingosine, Ceteareth-20, Glyceryl Citrate/Lactate/Linoleate/Oleate, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/Beauty_of_Joseon_Dynasty_Cream_PDP_1024x1024.jpg?v=1547221214,https://sokoglam.com/products/beauty-of-joseon-dynasty-cream
BANILA CO,Hi Bye Vita Peel Exfoliating Scrub,"Water, Juglans Regia (walnut) Shell Powder, Propanediol, PEG-60 Hydrogenated Castor Oil, Betaine, Ammonium Acryloyldimethyltaurate/VP Copolymer, Citrus Limon (Lemon) Peel Powder, Sodium Carbomer, Citrus Aurantium Dulcis (Orange) Oil, Phenoxyethanol, Butylene Glycol, Chlorphenesin, Caprylyl Glycol, Ethylhexylglycerin, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Polyglutamic Acid, Cyanocobalamin, Prunus Armeniaca (Apricot) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Glyceryl Linoleate, Sodium Lactate, Glyceryl Arachidonate, Glyceryl Linolenate, Glycerin, Sodium PCA, Citric Acid, Actinidia Chinensis (Kiwi) Fruit Extract, Malic Acid, Glycolic Acid, Lactic Acid, Rubus Idaeus (Raspberry) Fruit Extract, Pyruvic Acid, Caprylhydroxamic Acid, Thiamine HCl, Pantothenic Acid, Biotin, Riboflavin, Niacin, Tocopherol, Ascorbic Acid, Carnitine HCl, Folic Acid, Retinyl Palmitate, Tartaric Acid",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02215_1024x1024.jpg?v=1531771278,https://sokoglam.com/products/banila-co-hi-bye-vita-peel-exfoliating-scrub
BANILA CO,Hi Bye Mud To Foam Cleanser,"Water, Kaolin, Titanium Dioxide (CI 77891), Lauric Acid, Butylene Glycol, Bentonite, Palmitic Acid, PEG-32, Potassium Hydroxide, Stearic Acid, Glycerin, Polysorbate 60, Silica, Glyceryl Stearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, PEG-100 Stearate, Cellulose Gum, Xanthan Gum, Chlorphenesin, Phenoxyethanol, Tetrasodium Pyrophosphate, Ethylhexylglycerin, Caprylyl Glycol, Myristic Acid, Fragrance, Capric Acid, Arachidic Acid, Disodium EDTA, Sea Silt, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Camellia Sinensis Leaf Extract, Magnesium Aluminum Silicate, Mentha Piperita (Peppermint) Leaf Extract, Alcohol, Mica (CI 77019), Montmorillonite",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02230_1024x1024.jpg?v=1531771386,https://sokoglam.com/products/banila-co-hi-bye-mud-to-foam-cleanser
ENATURE,Squeeze Green Watery Toner,"WATER, PROPANEDIOL, DIPROPYLENE GLYCOL, BUTYLENE GLYCOL, SODIUM HYALURONATE, GLYCERYL CAPRYLATE, PEG-40 HYDROGENATED CASTOR OIL, PPG-26-BUTETH-26, ETHYLHEXYLGLYCERIN, NATURAL FRAGRANCE, SODIUM CITRATE, BETULA PLATYPHYLLA JAPONICA JUICE, BRASSICA OLERACEA ACEPHALA LEAF EXTRACT, CARUM PETROSELINUM (PARSLEY) EXTRACT, CITRIC ACID, DISODIUM EDTA, PERILLA FRUTESCENS LEAF EXTRACT, RHODODENDRON CHRYSANTHUM LEAF EXTRACT, CHLOROPHYLLIN-COPPER COMPLEX, GLYCERIN, CARTHAMUS TINCTORIUS (SAFFLOWER) OLEOSOMES, TOCOPHERYL ACETATE, SQUALANE, CETYL ETHYLHEXANOATE, NEOPENTYL GLYCOL DIHEPTANOATE, HYDROGENATED PHOSPHATIDYLCHOLINE, ALCOHOL, HYDROGENATED LECITHIN, POLYGLYCERYL-10 MYRISTATE, POLYGLYCERYL-10 STEARATE, 1,2-HEXANEDIOL, CETEARYL ALCOHOL, POLYGLYCERYL-2 STEARATE, STEARIC ACID, PANTHENOL, CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL, OENOTHERA BIENNIS (EVENING PRIMROSE) OIL, SODIUM ASCORBYL PHOSPHATE, POLYQUATERNIUM-51, GLYCERYL ARACHIDONATE, GLYCERYL LINOLENATE, BIOTIN, FOLIC ACID, PYRIDOXINE, CYANOCOBALAMIN",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02635_1024x1024.jpg?v=1525962265,https://sokoglam.com/products/enature-squeeze-green-watery-toner
ATRUE,Real Black Tea True Active Mask (4 Pack),"Saccharomyces/Xylinum/Black Tea Ferment, Butylene Glycol, Glycerin, 1,2-Hexanediol, Water, Dipropylene Glycol, Niacinamide, Cetyl Ethylhexanoate, Glycereth-26, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Hydrogenated Lecithin, Neopentyl Glycol Dicaprate, Ceteth-20, Steareth-20, Glyceryl Stearate, Cetearyl Alcohol, Ethylhexylglycerin, Tocopheryl Acetate, Panthenol, Xanthan Gum, PEG-60 Hydrogenated Castor Oil, Phenyl Trimethicone, Sodium Hyaluronate, Carbomer, Honey Extract, Camellia Sinensis Leaf Extract, Panax Ginseng Root Extract, Laminaria Japonica Extract, Punica Granatum Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Artemisia Vulgaris Extract, Yeast Extract, Saccharide Isomerate, Citric Acid, Sodium Citrate, Adenosine, Arginine, Hydroxyethylcellulose, Disodium EDTA, Fragrance, Dipotassium Glycyrrhizate, Portulaca Oleracea Extract, Propanediol, Persea Gratissima (Avocado) Fruit Extract, Maltodextrin",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03017_1024x1024.jpg?v=1526937167,https://sokoglam.com/products/atrue-real-black-tea-true-active-mask
ENATURE,Squeeze Green Watery Serum,"WATER, GLYCERIN, PEG/PPG/POLYBUTYLENE GLYCOL-8/5/3 GLYCERIN, SODIUM
HYALURONATE, DIPROPYLENE GLYCOL, GLYCERYL CAPRYLATE, PEG-40 HYDROGENATED CASTOR OIL, PPG-26- BUTETH-26, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, ETHYLHEXYLGLYCERIN, BETULA PLATYPHYLLA JAPONICA JUICE, BRASSICA OLERACEA ACEPHALA LEAF EXTRACT, CARUM PETROSELINUM (PARSLEY)
EXTRACT, FRAGRANCE, PERILLA FRUTESCENS LEAF EXTRACT, RHODODENDRON
CHRYSANTHUM LEAF EXTRACT, DISODIUM EDTA, CHLOROPHYLLIN-COPPER COMPLEX, CARTHAMUS TINCTORIUS (SAFFLOWER) OLEOSOMES, TOCOPHERYL ACETATE, SQUALANE, CETYL ETHYLHEXANOATE, NEOPENTYL GLYCOL DIHEPTANOATE, HYDROGENATED PHOSPHATIDYLCHOLINE, ALCOHOL, HYDROGENATED LECITHIN, POLYGLYCERYL-10 MYRISTATE, POLYGLYCERYL-10 STEARATE, 1,2-HEXANEDIOL, CETEARYL ALCOHOL, POLYGLYCERYL-2 STEARATE, STEARIC ACID, PANTHENOL, CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL, OENOTHERA BIENNIS (EVENING PRIMROSE) OIL, SODIUM ASCORBYL PHOSPHATE, POLYQUATERNIUM-51, GLYCERYL ARACHIDONATE, GLYCERYL LINOLENATE, BIOTIN, FOLIC ACID, PYRIDOXINE, CYANOCOBALAMIN",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02640_1024x1024.jpg?v=1525962054,https://sokoglam.com/products/enature-squeeze-green-watery-serum
ACWELL,Betaglution Ultra Moisture Milk Oil,"Water, Butylene Glycol, Glycerin, C12-15 Alkyl Benzoate, Pentylene Glycol, Cyclopentasiloxane, Hydrogenated Poly(C6-14 Olefin), Isohexadecane, 1,2-Hexanediol, Chondrus Crispus Extract, Saccharum Officinarum (Sugarcane) Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Pelargonium Graveolens Flower Oil, Salvia Officinalis (Sage) Oil, Pogostemon Cablin Oil, Sparassis Crispa Extract, Hordeum Distichon (Barley) Extract, Tremella Fuciformis (Mushroom) Extract, Glycine Soja (Soybean) Sprout Extract, Oryza Sativa (Rice) Germ Extract, Phaseolus Radiatus Sprout Extract, Sesamum Indicum (Sesame) Sprout Extract, Triticum Vulgare (Wheat) Sprout Extract, Rice Ferment Filtrate (Sake), Avena Sativa (Oat) Kernel Flour, Oryza Sativa (Rice) Bran, Grifola Frondosa Fruiting Body Extract, Angelica Tenuissima Root Extract, Hierochloe Odorata Extract, Lysimachia Foenum-graecum Extract, Nardostachys Chinensis Root Extract, Nelumbo Nucifera Leaf Extract, Paeonia Lactiflora Root Extract, Betaine, Hydrogenated Polydecene, Silica, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Beta-Glucan, Sodium Stearoyl Glutamate, Glycosyl Trehalose, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydrogenated Starch Hydrolysate, Sodium Polyacrylate, Ethylhexylglycerin, Citric Acid, Sodium Hyaluronate, Octanediol, Hexadimethrine Chloride, Maltodextrin, Cetearyl Alcohol, Xanthan Gum, Disodium EDTA",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02217_1024x1024.jpg?v=1525287252,https://sokoglam.com/products/acwell-betaglution-ultra-moisture-milk-oil
THE PLANT BASE,Nature Solution Hydrating Bamboo Water,"Bambusa Vulgaris Extract (86.85%), Glycerin, PEG/PPG -17/6 Copolymer, Dipropylene Glycol, Neopentyl Glycol, Diethylhexanoate, Betaine, Neopentyl Glycol Dicaprate, Water, 1,2-Hexanediol, Glycereth-26, Phenoxyethanol,
Octyldodecanol, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (JOJOBA) Seed Oil, Ethylhexyl ethoxycinnamate, Helianthus Annuus (Sunflower) Seed Oil , Glycyrrhiza Glabra (Licorice) Root Extract, Diospyros Kaki Leaf Extract, Morus Alba Bark Extract, Opuntia Coccinellifera Fruit Extract, Butylene Glycol, Citrus Paradisi (Grapefruit) Fruit Extract, Citrus Junos Fruit Extract, Eucalyptus Globulus Leaf Extract, Eugenia Caryophyllus (Clove) Flower Extract, Sophora Angustifolia Root Extract, Anthemis Nobilis Flower Water, Adenosine, Carbomer, Leontopodium Alpinum Extract, Disodium EDTA, Tromethamine, Saccharide Isomerate, Echium Plantagineum Seed Oil , Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Medica Limonum (Lemon) Peel Oi,l Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Citrus Aurantifolia (Lime) Oil , Lavandula Angustifolia (Lavender) Oil, Pentylene Glycol, Sodium Hyaluronate, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Pelargonium Graveolens (Rose geranium) Flower Oil, Salvia Sclarea (Clary) Oil, Santalum Album (Sandalwood) Oil, Cananga Odorata Flower Oil, Bixa Orellana Seed Oil, Tocopherol, Citric Acid, Ethylhexylglycerin, Sodium Citrate, Sodium Benzoate, Potassium Sorbate",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC01726_1024x1024.jpg?v=1530642236,https://sokoglam.com/products/the-plant-base-nature-solution-hydrating-bamboo-water
SOKO GLAM,Dewy Skin Set,Please refer to each product page for its specific list of ingridients. ,https://cdn.shopify.com/s/files/1/0249/1218/products/ValueSetBadges_1024x1280_2_1024x1024.jpg?v=1542654391,https://sokoglam.com/products/holiday-illuminate-set
SKINRX LAB,Marine Moisture Mineral Mask (5 Pack),"Water, Sea Water(10%), Butylene Glycol, Glycerin , 1,2-Hexanediol, Undaria Pinnatifida Extract, Laminaria Japonica Extract, Enteromorpha Compressa Extract, Spirulina Platensis Extract, Gelidium Cartilagineum Extract, Aureobasidium Pullulans Ferment , Laminaria Digitata Extract, Porphyra Yezoensis Extract, Ecklonia Cava Extract, Fucus Vesiculosus Extract, Sodium Hyaluronate, Malachite Extract, Xylitylglucoside, Anhydroxylitol, Xylitol, Propanediol, Sodium Hyaluronate Crosspolymer, Glucose, Hydrolyzed Glycosaminoglycans, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Citrus Limon (Lemon) Peel Oil, Glyceryl Acrylate/Acrylic Acid Copolymer , PVM/MA Copolymer, Citrus Aurantium Dulcis (Orange) Peel Oil, Pelargonium Graveolens Flower Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Allantoin, Dipotassium Glycyrrhizate , Polyglyceryl-10 Laurate , Carbomer, Tromethamine , Polyglyceryl-10 Myristate, Hydroxyethylcellulose, Ethylhexylglycerin, Disodium EDTA",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02305_1024x1024.jpg?v=1525357333,https://sokoglam.com/products/skinrx-marine-moisture-mineral-mask-5-pack
SOKO GLAM,5-Step Normal Skin Set,Neogen Real Cica Micellar Cleansing Oil ,https://cdn.shopify.com/s/files/1/0249/1218/products/5-Step-Normal_1024x1024.jpg?v=1548173632,https://sokoglam.com/products/5-step-normal-skin-set
GOODAL,Gold Acupressure-Therapy Lifting Mask (5 Pack),"WATER/AQUA, GLYCERIN, NIACINAMIDE, POLYSORBATE 80, PHENOXYETHANOL, ASCOPHYLLUM NODOSUM EXTRACT, XANTHAN GUM, EPILOBIUM ANGUSTIFOLIUM FLOWER/LEAF/STEM EXTRACT, BUTYLENE GLYCOL, CARBOMER, PORTULACA OLERACEA EXTRACT, ZANTHOXYLUM PIPERITUM FRUIT EXTRACT, LONICERA JAPONICA (HONEYSUCKLE) FLOWER EXTRACT, 1,2-HEXANEDIOL, ADENOSINE, SODIUM HYDROXIDE, CITRUS PARADISI (GRAPEFRUIT) FRUIT EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, DISODIUM EDTA, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, SODIUM HYALURONATE, FRAGRANCE/PARFUM, METHYLPROPANEDIOL, ROYAL JELLY EXTRACT, PULLULAN, CELLULOSE GUM, GOLD (CI 77480), HYDROLYZED COLLAGEN",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03333_1024x1024.jpg?v=1527108577,https://sokoglam.com/products/goodal-gold-acupressure-therapy-lifting-mask-5-pack
BANILA CO,Hi Bye Vita Peel Clear Pad,"Water, Glycerin, Propanediol, PEG/PPG-17/6 Copolymer, Butylene Glycol, Urea, PEG-60 Hydrogenated Castor Oil, Phenoxyethanol, Chlorphenesin, Caprylyl Glycol, Ethylhexylglycerin, Cellulose Gum, Hydroxyethylcellulose, Citrus Limon (Lemon) Fruit Extract, Alcohol, Disodium EDTA, Citrus Aurantium Dulcis (Orange) Oil, Sodium Hyaluronate, Caprylhydroxamic Acid, Thiamine HCl, Riboflavin, Pantothenic Acid, Folic Acid, Niacin, Carnitine HCl, Tocopherol, Ascorbic Acid, Retinyl Palmitate, Biotin, Sodium Lactate, Citric Acid, Sodium PCA, Lactic Acid, Malic Acid, Glycolic Acid, Prunus Armeniaca (Apricot) Fruit Extract, Pyruvic Acid, Cyanocobalamin, Glyceryl Linoleate, Actinidia Chinensis (Kiwi) Fruit Extract, Glyceryl Arachidonate, Glyceryl Linolenate, Rubus Idaeus (Raspberry) Fruit Extract, Tartaric Acid",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02244_68013646-9bcb-40a2-a1a8-5804977ba881_1024x1024.jpg?v=1531771608,https://sokoglam.com/products/banila-co-hi-bye-vita-peel-clear-pad
